adult_no,child_no,weekend_nights_no,weekday_nights_no,lead_time,avg_price_per_room,special_requests_no,month,prev_show_rate,canceled
2,0,0,2,11,119,1,5,0.5,1
2,0,1,3,29,96.9,0,11,0.5,0
2,0,0,2,45,119.5,0,10,0.5,0
2,0,1,3,130,104.55,0,5,0.5,1
2,0,1,1,89,104,2,12,0.5,0
1,0,2,3,4,0,0,9,0.5,0
2,0,2,1,17,84.33,2,3,0.5,0
2,0,1,3,6,66.3,0,12,0.5,0
2,0,1,3,16,156,0,5,0.5,1
2,0,2,1,150,101,0,1,0.5,0
1,0,0,2,4,115,0,9,0.5,0
2,1,2,2,131,136.5,2,7,0.5,0
2,0,1,2,418,75,0,9,0.5,1
2,0,0,1,2,159,1,9,0.5,0
2,0,0,2,265,115,1,6,0.5,1
2,0,1,1,32,85,0,10,0.5,0
3,0,2,3,14,159,0,5,0.5,1
2,0,0,2,39,101.5,0,8,0.5,0
2,0,0,1,66,127.38,1,8,0.5,0
2,0,0,1,0,158,0,8,0.5,0
2,0,0,3,256,96.3,3,10,0.5,0
2,0,0,1,100,108,0,10,0.5,1
2,0,1,2,11,65.1,1,11,0.5,0
2,0,0,2,322,52,0,12,0.5,0
2,0,0,1,38,107.1,1,7,0.5,0
2,0,1,0,1,126,1,10,0.5,1
2,0,1,2,91,80,0,9,0.5,0
2,0,2,5,108,121.37,0,7,0.5,1
2,0,1,0,6,75,0,12,1,0
2,0,2,3,84,90.95,0,4,0.5,0
1,0,0,1,6,67,2,12,0.92,0
3,0,1,4,200,115.6,4,10,0.5,0
2,0,1,1,247,109,0,6,0.5,1
2,0,0,2,24,107,2,10,0.5,0
2,0,2,1,97,79.8,1,10,0.5,1
2,0,1,1,37,97,1,12,0.5,0
1,0,0,1,2,0,2,1,1,0
1,0,1,0,0,65.14,0,5,0.5,0
2,0,0,3,72,135.9,0,8,0.5,1
1,0,0,3,271,85.67,0,9,0.5,0
1,0,0,2,256,90,0,6,0.5,0
1,0,2,2,10,66,1,3,0.92,0
2,0,2,2,39,94.5,2,10,0.5,0
1,0,0,1,47,92,0,11,0.5,0
2,0,0,3,39,68.61,1,6,0.5,0
1,0,2,3,12,47.92,0,1,0.5,0
2,0,1,3,170,95.2,1,7,0.5,1
2,0,0,2,5,124.5,3,9,0.5,0
2,0,2,2,57,117.45,2,9,0.5,0
2,0,1,2,418,75,0,9,0.5,1
2,0,1,2,121,114.3,0,5,0.5,0
1,0,0,1,1,79,0,2,1,0
3,0,1,2,85,162.3,0,8,0.5,1
2,0,0,3,65,72.25,0,10,0.5,0
2,0,0,3,40,207.9,2,9,0.5,0
2,0,0,2,4,164,0,6,0.5,1
2,0,2,2,95,119.85,0,6,0.5,0
2,0,0,1,33,116.1,2,5,0.5,0
1,0,1,2,41,76.9,0,2,0.5,0
2,0,1,4,77,72.25,2,11,0.5,1
2,2,0,4,58,202.3,2,3,0.5,1
2,0,0,3,52,94.5,0,4,0.5,1
2,2,2,1,98,156.6,1,10,0.5,0
2,0,2,2,189,70.44,1,10,0.5,0
1,0,0,3,47,101.7,1,6,0.5,0
2,0,1,2,19,162,2,8,0.5,0
2,0,2,2,152,76.58,1,5,0.5,0
2,0,0,3,71,127,0,9,0.5,0
2,0,2,5,20,76.81,0,9,0.5,0
1,0,0,1,2,109.65,0,10,0.5,0
1,0,2,1,81,76.5,1,4,0.5,0
2,0,0,2,22,114,1,12,1,0
1,0,2,2,37,95,0,9,0.5,0
2,0,2,2,12,90,3,8,0.5,0
2,0,1,2,58,60,0,2,0.5,0
3,0,0,3,143,151.2,1,10,0.5,1
2,0,0,3,279,110,0,10,0.5,1
2,0,1,2,130,116.1,1,6,0.5,0
2,0,0,3,126,80.75,0,6,0.5,0
1,0,5,10,31,66.29,1,12,0.5,1
2,0,0,4,63,88.4,1,11,0.5,1
2,0,1,0,39,89.1,0,6,0.5,1
2,0,1,0,54,85.5,0,4,0.5,1
2,0,2,3,111,139.5,1,7,0.5,0
2,0,1,4,148,67,0,12,0.5,0
2,0,0,2,19,111,0,3,0.5,1
2,0,2,1,168,81.08,1,7,0.5,0
1,0,0,3,71,120,0,6,0.5,0
2,0,0,3,44,75,0,2,0.5,0
2,0,0,3,297,90.3,1,12,0.5,0
3,0,2,4,82,146.7,2,7,0.5,0
2,1,2,1,25,152.33,0,5,0.5,1
2,0,0,3,66,102.6,1,12,0.5,0
1,0,0,3,174,95.67,0,9,0.5,0
2,0,1,3,12,91.63,0,12,0.5,0
2,0,1,1,120,94.5,0,7,0.5,0
1,0,1,4,41,110.31,0,11,0.5,0
2,2,0,1,25,181,3,7,0.5,0
1,0,0,2,9,67,0,3,0.5,0
3,0,3,5,282,109.23,1,12,0.5,1
1,0,1,3,103,95.88,1,5,0.5,0
2,0,1,2,199,106.2,1,4,0.5,1
2,0,0,1,180,70,0,10,0.5,1
3,0,1,3,154,151.2,2,10,0.5,1
2,0,2,1,47,81.9,1,3,0.5,0
2,0,2,0,386,115,1,10,0.5,1
2,0,0,2,80,136,0,10,0.5,0
1,0,2,5,20,68.85,1,11,0.5,0
2,0,2,5,113,105.3,0,7,0.5,1
2,0,2,1,116,81.9,1,4,0.5,0
1,0,2,0,42,103.5,0,3,0.5,1
2,1,0,2,33,125.1,2,5,0.5,0
2,0,2,2,24,109,1,9,0.5,0
2,2,2,1,16,165,3,9,0.5,0
2,0,0,1,3,60.83,1,2,0.5,0
2,0,2,2,62,118.8,1,7,0.5,0
1,0,1,0,76,120,0,10,0.5,1
3,0,2,3,71,124.95,2,4,0.5,0
1,0,2,3,24,95,1,5,0.5,0
2,0,1,1,301,115,1,7,0.5,1
2,0,0,2,14,105,0,7,0.5,0
1,0,0,1,38,79,0,2,0.5,1
2,1,1,2,149,130.5,0,8,0.5,1
2,0,2,1,79,88.5,0,4,0.5,1
2,0,1,3,210,36.38,0,10,0.5,0
1,0,0,1,1,89.25,0,6,0.5,0
3,0,0,2,239,128.7,0,10,0.5,1
1,0,1,0,6,88,1,12,0.5,0
1,0,0,3,37,95,0,10,0.5,0
2,0,0,1,35,89.1,1,6,0.5,1
3,0,0,4,15,111.6,1,10,0.5,0
3,0,0,2,93,159.3,0,6,0.5,0
2,0,2,1,244,68.25,1,10,0.5,0
2,0,0,4,80,73.95,0,3,0.5,1
2,2,1,2,158,168.3,1,7,0.5,1
2,0,2,1,7,89,1,1,0.5,0
2,0,2,6,44,59.95,1,3,0.5,0
2,0,0,2,17,135,1,10,0.5,1
3,0,1,3,104,142.2,2,7,0.5,0
2,0,1,2,64,51.97,1,3,0.5,0
2,0,0,1,7,130,2,8,0.5,0
1,0,0,2,6,0,0,12,0.5,0
1,0,2,4,69,120,0,6,0.5,1
1,0,1,0,0,80,0,8,0.5,0
2,0,1,1,3,37.5,1,12,0.5,0
2,0,1,1,67,94.5,1,7,0.5,0
1,0,0,1,3,31,1,2,0.5,0
2,1,0,1,5,110,3,2,0.5,0
2,0,2,3,7,89.59,1,11,0.5,0
1,0,0,3,166,110,0,11,0.5,1
2,0,0,1,0,0,1,9,0.5,0
2,1,1,0,86,134.1,0,8,0.5,1
2,0,1,1,19,86.75,1,12,0.5,0
2,0,1,2,124,117.1,1,5,0.5,0
2,0,1,3,59,82.45,0,3,0.5,1
2,0,2,1,205,90,0,5,0.5,1
2,0,0,3,317,106.2,1,9,0.5,1
2,0,1,2,193,120,0,6,0.5,1
2,0,0,4,16,116.75,3,9,0.5,0
1,0,0,1,3,67,1,11,0.75,0
3,0,1,4,12,161,0,3,0.5,1
2,1,0,3,79,173.25,1,6,0.5,0
2,0,0,2,346,115,1,9,0.5,1
2,0,0,4,270,62.8,0,4,0.5,1
2,0,2,1,6,136,1,10,0.5,0
2,0,0,5,129,100.8,1,3,0.5,0
1,0,1,2,12,90,1,8,0.5,0
1,0,2,1,163,115,0,10,0.5,1
1,0,2,2,56,63.75,0,3,0.5,1
2,0,0,2,292,115,0,7,0.5,1
2,0,0,2,3,131,2,12,0.5,0
2,0,0,4,122,99.45,0,5,0.5,0
1,0,1,0,49,121.5,1,5,0.5,0
2,0,0,3,87,105.3,1,3,0.5,1
2,0,0,2,102,94.5,1,7,0.5,1
2,0,0,1,78,116.1,1,5,0.5,0
2,0,2,5,46,112,0,10,0.5,0
2,0,2,1,241,95,1,7,0.5,0
2,0,2,1,275,106.2,0,10,0.5,1
2,2,0,2,11,248,2,9,0.5,0
2,0,0,4,270,62.8,0,4,0.5,1
2,0,1,5,140,116.45,0,7,0.5,1
2,0,1,3,33,80.3,1,2,0.5,0
2,0,0,4,36,109.8,0,8,0.5,1
2,0,0,2,62,103.5,0,4,0.5,0
2,0,0,5,140,70,0,12,0.5,0
2,0,0,1,0,90.9,1,10,0.5,0
2,0,0,3,128,103.5,0,7,0.5,1
3,0,0,3,50,150.3,0,6,0.5,1
2,0,2,1,128,109.8,1,6,0.5,0
2,0,1,2,91,40.67,0,3,0.5,0
2,1,2,3,24,120.27,0,4,0.5,1
2,0,0,3,18,133,1,9,0.5,0
3,0,1,3,13,169.5,2,5,0.5,0
2,0,0,2,320,115,1,8,0.5,1
1,0,1,1,0,95,0,10,1,0
2,0,2,2,159,103.21,0,6,0.5,1
2,0,2,1,96,94.5,0,7,0.5,1
1,0,0,2,2,90,0,6,0.5,0
1,0,0,1,28,130,0,10,0.5,0
2,0,2,4,168,90.95,0,7,0.5,1
2,0,1,1,20,136,1,4,0.5,0
2,2,2,5,136,170.36,0,5,0.5,1
3,0,0,4,87,139.95,1,7,0.5,0
1,0,1,2,180,120,1,10,0.5,1
1,0,0,2,172,95,0,6,0.5,1
2,0,0,4,253,90,0,5,0.5,1
2,1,1,3,100,132.08,0,10,0.5,0
2,0,2,1,117,94.5,0,8,0.5,1
2,0,2,1,4,118,0,3,0.5,1
2,0,2,2,134,65,0,12,0.5,0
2,0,1,2,5,77.1,0,2,0.5,0
2,0,2,1,116,87,0,2,0.5,0
2,0,2,2,134,65,0,12,0.5,0
2,0,1,0,13,85,1,3,0.5,0
2,0,1,2,57,90.95,0,9,0.5,0
2,0,1,1,58,116.1,0,6,0.5,1
3,0,2,4,115,151.2,0,10,0.5,1
2,0,0,2,39,101.5,0,8,0.5,0
1,0,2,3,269,70,0,12,0.5,0
2,2,0,2,33,216,0,10,0.5,1
2,0,1,1,29,85,0,9,0.5,1
2,0,1,3,16,91.8,0,12,0.5,0
2,0,2,2,153,81,0,10,0.5,0
2,0,0,1,0,119,0,6,0.5,0
2,0,0,1,181,105.3,1,8,0.5,1
1,0,1,3,255,94.35,0,9,0.5,1
2,0,0,1,85,140.4,0,6,0.5,1
1,0,2,2,204,61.38,0,10,0.5,0
2,0,0,2,57,93.6,1,11,0.5,1
2,0,2,4,139,68,0,11,0.5,1
1,0,0,2,7,95,0,3,0.5,0
2,0,2,2,81,88.83,1,3,0.5,1
2,2,1,5,14,166,3,9,0.5,0
2,0,0,1,198,116.1,3,9,0.5,0
2,2,2,1,9,177,2,9,0.5,0
2,0,2,2,64,73.95,0,2,0.5,1
1,0,0,2,37,90,0,9,0.5,0
2,0,2,3,29,131.72,2,7,0.5,0
1,0,2,5,8,65,1,3,0.9,0
2,0,1,2,132,70,1,3,0.5,0
2,0,1,2,3,130.33,2,9,0.5,0
2,0,2,2,33,55,0,12,0.5,0
2,0,0,3,56,60,1,11,0.5,0
2,0,2,1,104,80.75,0,9,0.5,0
3,0,0,3,94,137.7,0,7,0.5,1
1,0,0,1,48,80,0,9,0.5,0
2,0,1,1,10,126,1,5,0.5,0
2,0,1,4,42,129.2,1,11,0.5,1
2,0,1,2,8,116.33,0,4,0.5,1
2,0,1,1,137,101.53,2,6,0.5,0
3,0,2,2,69,139.5,3,7,0.5,0
2,0,2,3,192,102,0,9,0.5,1
2,1,1,4,3,94.35,2,11,0.5,0
2,0,2,1,41,76.5,0,7,0.5,0
1,0,0,2,58,81,0,1,0.5,0
2,0,1,3,25,158,0,5,0.5,1
2,0,1,3,32,109.8,0,4,0.5,1
2,0,0,5,6,88.92,0,3,0.5,0
1,0,1,1,152,109,1,7,0.5,1
2,0,2,2,134,65,0,12,0.5,0
2,0,2,2,85,126.9,1,8,0.5,0
2,0,1,2,233,90,0,10,0.5,1
2,0,0,2,245,75,0,6,0.5,1
2,0,0,2,48,97.2,2,11,0.5,0
2,0,2,3,41,60,1,11,0.5,0
2,0,2,1,216,67.5,0,12,0.5,1
1,0,0,3,166,110,0,11,0.5,1
1,0,0,1,5,71.84,1,2,0.5,0
2,0,1,2,229,96.3,1,8,0.5,0
2,0,2,0,6,104,0,10,0.5,0
2,0,0,2,16,160,1,7,0.5,0
2,0,2,4,207,80.75,0,7,0.5,1
2,0,1,2,53,119.1,1,4,0.5,1
2,0,0,1,55,104,0,4,0.5,0
1,0,0,3,166,110,0,11,0.5,1
2,0,0,3,68,135.9,1,5,0.5,0
2,0,0,1,103,93.6,2,12,0.5,1
2,0,2,1,19,113,2,8,0.5,0
2,0,2,2,52,76.5,0,10,0.5,0
2,0,5,12,77,76.5,0,8,0.5,1
2,0,1,2,338,90.67,1,10,0.5,0
2,0,2,2,231,90.95,1,8,0.5,0
2,0,0,1,1,98.3,1,1,0.5,0
2,0,0,2,63,56,0,9,0.5,0
2,0,0,3,31,96.3,1,11,0.5,0
2,0,0,3,37,105,0,10,0.5,0
2,1,0,1,99,130.5,0,7,0.5,1
1,0,1,2,63,130,0,5,0.5,0
2,0,0,3,67,140.4,1,5,0.5,0
2,0,1,2,49,94.5,1,9,0.5,1
2,0,2,2,55,126.9,1,6,0.5,0
1,0,2,3,269,70,0,12,0.5,0
1,0,0,1,2,0,0,1,0.5,0
2,0,0,2,17,138,2,12,0.5,0
1,0,0,1,2,92,0,3,0.5,0
2,0,0,4,29,70,0,11,0.5,0
2,0,2,0,32,112.59,0,7,0.5,1
2,0,2,7,35,68.07,1,12,0.5,0
2,0,0,4,18,79,1,2,0.5,1
1,0,1,0,12,85,1,9,0.5,0
2,0,1,2,29,104,0,12,0.5,0
2,0,2,3,192,102,0,9,0.5,1
2,0,0,2,32,149.4,2,9,0.5,0
2,0,1,1,61,105.3,0,7,0.5,1
2,0,0,2,1,176,1,5,0.5,0
3,0,2,2,26,172,2,3,0.5,0
2,0,2,4,74,74.8,2,11,0.5,1
2,0,2,1,110,58,0,3,0.5,0
2,0,2,0,129,105.3,2,5,0.5,0
2,0,2,2,52,122.4,1,10,0.5,0
1,0,0,3,151,71,0,1,0.5,0
2,0,2,2,15,58,0,12,0.5,0
2,2,2,1,107,156.6,1,12,0.5,1
2,0,0,2,80,136,0,10,0.5,0
2,2,0,1,1,202,0,12,0.5,0
3,0,0,2,60,145.8,0,6,0.5,1
2,0,0,2,146,115.2,0,6,0.5,0
2,0,1,0,123,76.5,1,7,0.5,1
2,0,0,2,102,101.5,0,10,0.5,1
2,0,1,2,4,94.36,1,6,0.5,0
2,2,2,3,15,195.4,0,3,0.5,1
2,1,0,3,184,125.1,0,10,0.5,1
2,0,0,2,322,52,0,12,0.5,0
3,0,2,2,169,0,1,7,0.5,0
2,0,0,2,102,101.5,0,10,0.5,1
1,0,0,1,221,73,0,8,0.5,0
2,0,0,2,177,100,0,6,0.5,1
2,0,1,1,247,115,1,6,0.5,1
2,0,0,3,85,119.7,0,8,0.5,1
2,0,0,4,151,90.9,1,10,0.5,0
2,0,2,0,61,91,0,10,0.5,0
1,0,1,1,247,93,0,6,0.5,0
1,0,2,2,2,61.38,0,4,0.5,0
2,0,0,1,15,89,0,7,0.5,1
2,0,1,2,114,135.9,2,9,0.5,0
2,0,1,4,58,60,0,2,0.5,0
2,0,2,4,131,85.27,1,11,0.5,1
2,0,0,1,1,149,0,9,0.5,0
3,0,1,0,28,167,0,3,0.5,1
3,0,2,4,202,127.22,2,8,0.5,1
2,0,0,2,99,85.5,1,4,0.5,1
3,0,0,1,48,168.3,1,8,0.5,1
1,0,0,1,6,65,0,5,0.71,0
2,0,2,3,56,74.8,1,11,0.5,0
2,0,1,2,30,198.9,2,5,0.5,0
2,0,1,1,7,112,0,5,0.5,0
1,0,0,1,47,99.9,0,4,0.5,1
2,0,2,5,92,52,0,3,0.5,0
0,2,2,2,62,96.23,0,9,0.5,1
1,0,0,1,10,98.1,0,4,0.5,0
2,0,0,1,57,105.3,1,7,0.5,0
2,0,0,2,245,75,0,6,0.5,1
3,0,1,2,126,100.73,1,7,0.5,0
2,0,1,2,418,75,0,9,0.5,1
2,0,2,1,0,91.67,0,12,0.5,0
2,0,1,0,5,84,0,9,0.5,0
2,0,0,3,86,81.86,1,12,0.5,0
2,0,2,2,5,123.5,0,4,0.5,0
1,0,2,1,40,67,0,3,1,0
2,0,0,3,4,162.67,1,3,0.5,0
2,0,0,2,56,82,0,9,0.5,0
2,0,1,2,181,118,2,5,0.5,1
2,0,1,0,65,72.09,1,10,0.5,1
2,1,1,2,9,95,1,6,0.5,0
1,0,1,3,118,110,0,6,0.5,0
2,0,1,2,309,65,0,5,0.5,0
2,0,1,2,280,110,0,9,0.5,1
2,0,0,4,118,58.9,1,8,0.5,1
2,0,0,1,15,115,2,9,0.5,0
2,0,0,2,30,140,0,6,0.5,0
1,0,0,1,1,40,0,3,0.5,0
2,0,2,1,103,94.5,0,7,0.5,1
2,0,0,2,99,96.3,1,4,0.5,1
3,0,2,4,144,140.7,0,8,0.5,1
2,1,1,3,83,135.9,1,8,0.5,0
2,0,0,3,64,87.3,1,3,0.5,0
2,0,2,1,27,95,0,6,0.5,0
2,0,2,3,81,80.75,0,10,0.5,0
2,0,2,3,303,78,0,8,0.5,1
2,0,1,2,49,78.3,0,3,0.5,1
1,0,1,0,0,65,1,11,1,0
2,0,0,2,51,125.1,1,9,0.5,0
2,0,0,1,0,200,0,9,0.5,0
2,1,1,2,65,103.5,2,3,0.5,0
1,0,0,1,183,98.1,0,10,0.5,1
2,0,0,2,74,101.5,0,9,0.5,0
2,0,1,3,147,55.96,0,8,0.5,0
1,0,0,1,13,65,0,11,0.5,0
2,0,2,2,11,66,0,1,0.5,0
2,0,0,1,92,90,0,11,0.5,0
2,0,1,0,2,79,1,6,0.5,0
2,0,1,2,224,102.25,0,8,0.5,1
2,0,0,3,23,108.67,1,12,0.5,0
1,0,2,5,0,95.67,1,11,0.5,0
2,0,0,3,259,90,0,5,0.5,1
1,0,0,2,7,56,0,3,0.5,0
2,0,1,0,48,80.1,0,3,0.5,0
1,0,1,0,0,74.14,0,5,0.5,0
2,0,2,3,148,99.45,0,5,0.5,0
2,0,0,4,4,128.01,1,10,0.5,0
2,0,1,1,2,91,2,6,0.5,0
1,0,0,3,162,60,0,9,0.5,0
1,0,1,2,20,79,0,1,0.5,0
2,0,1,3,61,102,0,3,0.5,0
1,0,2,3,25,104.2,1,4,0.5,0
2,0,1,2,193,120,0,6,0.5,1
2,0,0,2,32,81.9,0,3,0.5,0
1,0,0,2,22,65,0,8,0.5,0
1,0,2,3,90,74.95,0,3,0.5,0
1,0,1,1,32,65,1,7,0.91,0
2,0,1,3,287,100.3,0,9,0.5,1
2,0,2,5,61,95.66,1,9,0.5,0
2,0,0,4,296,85,0,9,0.5,1
2,0,0,1,45,107.1,2,10,0.5,0
2,0,1,0,6,108,1,2,0.5,0
3,0,1,1,33,215.55,3,10,0.5,0
1,0,0,0,119,0,0,6,0.5,0
2,2,0,2,2,153,1,8,0.5,0
2,0,1,0,3,126,0,10,0,0
2,0,1,2,147,132.3,0,10,0.5,0
2,0,1,0,180,54.75,2,11,0.5,0
1,0,0,3,34,177.33,0,9,0.5,0
1,0,0,1,47,65,0,12,0.5,0
1,0,1,1,159,65,0,4,0.5,0
2,0,0,1,0,135,0,12,0.5,0
2,0,1,2,28,109.33,0,8,0.5,1
1,0,0,1,3,119,0,4,0.5,0
1,0,0,1,14,88,1,11,1,0
2,0,1,1,73,135.9,0,6,0.5,0
2,0,0,3,37,105,0,10,0.5,0
2,0,2,2,27,137.6,0,5,0.5,1
2,0,0,3,104,75,0,12,0.5,0
2,0,1,2,64,111.6,2,12,0.5,0
2,0,0,2,63,89.25,0,10,0.5,1
1,0,2,2,163,100,0,6,0.5,1
2,0,0,3,166,130,0,11,0.5,1
2,0,0,1,9,89,0,4,0.5,1
1,0,0,3,166,110,0,11,0.5,1
2,0,1,3,192,99.45,0,8,0.5,1
2,0,1,2,91,80,0,4,0.5,1
2,0,2,4,5,79.33,0,11,0.5,1
1,0,0,3,166,110,0,11,0.5,1
2,0,1,2,118,120,0,6,0.5,0
3,0,0,3,81,168.3,0,9,0.5,1
3,0,1,2,81,94,0,3,0.5,0
2,0,2,1,14,149.67,2,9,0.5,0
2,0,2,3,156,106.25,1,8,0.5,1
2,0,0,5,140,70,0,12,0.5,0
2,0,2,1,145,65,0,1,0.5,0
2,2,1,0,34,207.9,1,8,0.5,0
2,0,2,5,118,95.81,0,6,0.5,1
1,0,0,2,56,79,1,12,0.5,0
1,2,2,4,30,146.1,2,7,0.5,0
2,0,2,2,6,43.5,1,12,0.5,0
3,0,1,3,14,118,1,2,0.5,0
2,0,3,5,86,105.4,1,4,0.5,1
1,0,0,3,113,100,0,5,0.5,1
2,0,0,1,0,117,0,12,0.5,0
1,0,1,0,0,65,0,12,0.5,0
2,0,0,1,85,87,0,2,0.5,1
2,0,2,3,308,71.91,0,12,0.5,1
2,0,0,1,18,139,1,9,0.5,0
2,0,0,4,17,97.02,0,10,0.5,0
1,0,0,1,22,62,0,11,0.5,0
2,0,0,2,148,93.5,1,9,0.5,0
3,0,2,1,23,200,2,8,0.5,0
2,2,1,4,26,197.78,0,4,0.5,1
1,0,0,1,0,76.5,1,3,0.5,0
2,0,1,1,3,101.68,1,7,0.5,0
2,0,0,1,31,126,0,9,0.5,0
3,0,0,4,114,150.45,0,6,0.5,0
2,0,1,2,127,128.88,2,6,0.5,0
2,0,2,5,206,102.85,1,10,0.5,1
1,0,1,3,81,119.07,0,10,0.5,1
2,1,0,2,178,117.6,0,8,0.5,1
2,0,2,2,11,88.5,0,10,0.5,0
3,0,2,2,25,172,2,3,0.5,0
2,0,0,1,46,125.1,2,8,0.5,0
2,0,0,3,55,149.4,0,9,0.5,1
1,0,1,0,36,107.1,1,10,0.5,1
2,0,1,2,166,127.8,1,8,0.5,1
1,0,2,2,32,124.25,2,9,0.5,0
2,0,1,2,109,143.7,1,8,0.5,0
2,0,2,2,46,85.5,0,10,0.5,0
2,0,0,2,74,101.5,0,9,0.5,0
3,0,0,2,94,144,1,4,0.5,0
2,0,0,1,72,108,0,9,0.5,0
2,0,0,3,162,70,1,9,0.5,0
1,1,1,0,39,144.9,1,8,0.5,1
2,0,2,1,3,47.5,1,4,0.5,0
2,0,1,1,103,58,1,3,0.5,0
2,0,1,3,161,59.5,0,10,0.5,0
2,0,0,2,73,116.1,0,5,0.5,1
2,0,0,2,212,67.5,1,11,0.5,1
1,0,0,1,0,0,1,9,1,0
2,0,1,2,229,96.3,1,8,0.5,0
2,0,1,4,277,100.3,0,9,0.5,1
1,0,0,1,5,67,0,2,0.5,0
2,0,0,2,39,101.5,0,8,0.5,0
1,0,2,1,3,135.15,0,9,0.5,0
1,0,1,0,54,65,0,10,0.5,0
2,0,1,2,57,90.67,1,6,0.5,0
1,0,2,3,269,70,0,12,0.5,0
2,0,2,3,26,85,0,11,0.5,0
2,0,0,1,0,96.67,0,9,0.5,0
2,0,2,2,75,74.8,1,12,0.5,0
2,0,1,0,59,108,1,10,0.5,1
2,1,1,0,14,0,1,9,1,0
2,0,0,3,31,80.3,1,2,0.5,0
2,0,0,1,43,117.9,1,4,0.5,0
1,0,0,1,36,72.07,1,9,0.5,0
1,0,0,3,113,100,0,5,0.5,1
1,0,0,2,1,101,0,3,0.5,1
1,0,0,3,166,110,0,11,0.5,1
1,0,0,1,0,76,0,1,1,0
2,0,0,2,70,100,0,6,0.5,0
1,0,1,2,0,119.33,1,5,0.5,0
2,0,0,2,39,101.5,0,8,0.5,0
1,0,0,3,71,120,0,6,0.5,0
2,0,0,3,9,96,0,12,0.5,0
2,0,2,2,242,100.3,0,9,0.5,1
2,0,0,2,97,96.3,2,4,0.5,0
2,0,0,1,82,125.1,0,9,0.5,1
2,0,0,2,39,101.5,0,8,0.5,0
2,0,2,5,208,90.95,0,7,0.5,1
1,0,0,2,188,130,0,6,0.5,1
3,0,2,3,35,156.24,2,9,0.5,0
2,0,0,2,36,81.08,1,4,0.5,0
2,0,0,2,18,154,0,11,0.5,0
2,0,0,3,22,75,0,10,0.5,0
2,0,2,2,17,158,2,9,0.5,0
3,0,1,2,159,143.7,0,8,0.5,1
2,0,2,2,208,80.75,0,7,0.5,1
2,0,1,1,5,131,1,4,0.5,0
2,0,2,2,86,80.75,1,4,0.5,0
1,0,0,2,164,100,0,10,0.5,0
2,0,0,5,63,72.25,3,10,0.5,0
2,0,1,3,81,99.45,1,3,0.5,1
3,0,1,3,281,126.3,0,10,0.5,1
1,0,0,2,0,0,3,6,1,0
2,0,2,4,33,135.9,1,4,0.5,0
2,0,2,1,135,78.65,0,10,0.5,0
2,0,1,2,256,76.67,0,9,0.5,0
2,0,1,2,161,130,0,3,0.5,1
2,0,0,4,270,80,0,4,0.5,0
2,0,0,1,50,76.92,1,6,0.5,0
1,0,0,2,64,130,0,5,0.5,0
2,0,0,1,55,104,0,4,0.5,0
2,1,2,3,31,126.9,2,6,0.5,0
2,0,1,3,154,90.95,1,6,0.5,0
2,0,0,2,7,176,0,9,0.5,0
1,0,0,2,56,58,0,9,0.5,0
1,0,0,1,6,62,0,3,0.5,0
2,0,0,3,34,224.67,0,9,0.5,1
2,0,2,5,39,117.98,1,4,0.5,0
2,0,1,1,174,70,0,10,0.5,1
2,0,0,2,72,72.25,1,11,0.5,1
2,0,2,1,95,76.5,0,4,0.5,0
2,0,2,2,23,54.75,0,9,0.5,0
2,0,0,3,134,109.8,0,8,0.5,1
2,0,1,2,86,117.9,0,8,0.5,0
2,1,0,2,62,118.8,2,12,0.5,0
3,0,2,2,210,105.4,0,10,0.5,1
1,0,0,1,4,70,0,12,0.5,0
2,0,2,2,8,179,2,10,0.5,0
2,0,1,2,27,151,1,8,0.5,1
2,0,0,4,89,57.6,0,11,0.5,1
2,0,0,1,72,67.5,0,3,0.5,1
2,0,0,3,36,126.9,2,5,0.5,0
2,0,1,1,33,106.4,0,NA,0.5,0
2,0,1,2,57,127.8,0,11,0.5,1
2,0,1,1,267,115.2,0,10,0.5,1
2,0,1,0,148,114.3,0,8,0.5,1
2,0,2,3,117,126.31,2,5,0.5,0
3,0,2,4,39,124.67,0,11,0.5,1
2,0,1,2,18,75,1,12,0.5,0
2,0,0,2,17,166,1,7,0.5,1
2,0,0,2,35,93.6,0,12,0.5,1
2,0,1,1,4,141,1,7,0.5,0
2,0,0,4,218,99.95,1,8,0.5,1
2,0,0,2,11,90,1,8,0.5,0
2,0,0,2,30,140,0,6,0.5,0
2,0,1,3,51,123.3,1,9,0.5,1
1,0,0,2,6,65,0,12,0.87,0
1,0,0,2,0,65,0,2,1,0
2,0,2,1,8,77.92,1,12,0.5,0
2,1,0,5,75,135,0,10,0.5,1
2,0,1,2,305,89,0,11,0.5,1
2,0,2,2,81,75.95,1,3,0.5,0
1,0,1,2,1,0,0,9,0.5,0
1,0,0,1,6,85,0,2,0.5,0
2,0,0,4,21,102,1,11,0.5,1
2,0,0,3,123,105.3,0,5,0.5,0
2,0,3,5,5,126.75,0,4,0.5,1
3,0,1,1,59,168.3,0,9,0.5,1
2,0,0,1,4,88,0,12,0.5,0
2,0,0,1,2,167,0,5,0.5,0
2,0,1,3,33,57.6,3,12,0.5,0
1,0,0,3,151,71,0,1,0.5,0
2,0,1,3,71,90.56,1,10,0.5,0
2,0,0,3,41,66.88,0,12,0.5,0
1,0,1,4,38,120.7,1,12,0.5,0
1,0,0,2,119,90.9,0,4,0.5,1
